,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
10028,در ایه  سوره نسا حکم به جواز  همسر اومده و بیان شده:(فَان خِفتُم الّا تَعدِلوا فَواحدَهً) یعنی اگر ترسیدین که نتونین عدالتو رعایت کنید پس به یک همسر اکتفا کنید! و در ایه   همین سوره اومده:(وَلَن تَستَطیعوا ان تَعدِلوا بَینَ النِّسا) یعنی هرگز نمیتوانید عدالت رو برقرار کنید! [WOMAN_SHRUGGING_LIGHT_SKIN_],-1,1,2,0,3,1
1283,ابی جان برای اماراتی ها و عرب ها تو و صدات اهمیت و ارزشی نداری البته حق هم دارن. کسان دیگه ای پول خرجت میکردن. اینبار رو فکرکنم محاسبات پولکیت اشتباه از کار دراومد البته از کسی که بخاطر پول بشین کنار قاتل کودکان مهناز افشار که کارش پول شویی برای شوهر دزدشه هیچی بعید نیست هیچی.,-1,0,3,0,3,0
11109,شاید اگه من اخلاقام و رفتارام تو خونه رو تعریف کنم، همه تون بگید بیچاره همسرش. اگرم از کارای شوهرم بگم، خیلیا بیان بگن چجوری تحمل میکنی این کاراشو؟؟ ولی حقیقت اینه که ما دو تا واسه هم مناسبیم. نه واسه بقیه. اینقدر اینجا نظرسنجی نکنین و نظر خودتونو به سمع و نظر بقیه [SLIGHTLY_SMILING_] نرسونین,1,1,0,1,0,1
433,: دلم خیلی شوهر میخاد,0,0,3,0,3,0
8886,اسم خودم وقتی صدام میزنم  [SMILING_FACE_WITH_]  حال بهم زنم خودتونین,-1,0,3,0,3,0
4687,خواهان چند همسری با باقالی پلو ، دیزی ، و ماهی هستم [SMILING_FACE_WITH_] ,1,1,0,0,3,0
11550,شناسایی شد «نام هشمت مینو فرهنگی همسر حمید وحیدی خونه شون نادری دروازه درب کوشک کوچه بعد مسجد خانوادگی حزب الهی دو اتیش هستن» مهسا امینی,-1,0,3,0,3,0
7691,سلام شوهرم ماموریته یکی بیاد پیشم باهم نهار بخوریم رییس بازی در بیاره برام,1,1,2,1,2,1
1050,از قیافه حال بهم زن تو بهتره,-1,0,3,0,3,0
1533,مرد اشغالی اومد جنازشو برد از بوی گندش اشغالی هم مرد زنش اومد گفت خاک تو سرم شوهرم مرد بچه اش اومد گفت اخ جون بابام مرد  [ROLLING_ON_THE_FLOOR_][LOUDLY_CRYING_],-1,1,1,0,3,1
3809,جلو رو ادم دشمنن پشت ادمم مث کوه… [FACE_WITH_TEARS_OF_][PERSON_WITH_WHITE_CANE_LIGHT_SKIN_] حالا اون یکی میگه درستو بخون من شوهرتو تو فریزر نیگه میدارم…اون یکیم میگه نمخواد شوهر کنی درستو بخون من شوهر میکنم شوهرمو میدم ب تو…[SLIGHTLY_SMILING_][VICTORY_HAND_LIGHT_SKIN_],-1,1,1,0,3,1
10801,پنج ماه پس از بازداشت مرتضی بهبودی، خبرنگار افغان-فرانسوی توسط طالبان، الکساندرا مستواجا، همسر او از همه کاربران شبکه های اجتماعی خواست که با نوشتن پیام کارت پستالی بر روی توییتر و فیسبوک، از طالبان بخواهند تا او را به صورت فوری ازاد کند.,-1,0,3,0,3,0
6154,همه چیز به کنار. ترس تو نگاهش تنم و میلرزونه. زن تو این جهان تو این کشور محصور ترینه.,-1,0,3,0,3,0
8392,بزنم به تخته، هزار ماشالا، هزار الله اکبر، کشیک اخر زنان م چقدر خوب داره می گذره.,-1,0,3,0,3,0
12971,خانم های متاهل بد اقاتون و اقایون متاهل بد خانمتون و خانم و اقاهای متاهل کتمان متاهلیتون رو دراین فضا جارنزنید، گرگ ها در کمین اند…,-1,1,1,0,3,1
10260,شهبانو یاسمین در روایتگر اینستاگرام خود سه چهار دور با غلطک از روی چپ و ملا و مجاهد رد شد! [ROLLING_ON_THE_FLOOR_] نوشته یکبار برای همیشه نظرمو راجع به این عکس و این شعار میگم: - من نظر خودمو دارم همسرم نظر خودشو، سوال دارید از خودم بپرسید. -ارتجاع سرخ و سیاه عامل فتنه   بود. -ارتجاع سیاه، ارتجاع…,-1,0,3,0,3,0
5174,با این که شروع بحث در مورد گزینه   رو بنده مطرح کردم و با چند همسری هم مخالف هستم ولی یه افرین جانانه به حاج اقا میگم که برای همه جواب دندان شکن داشتن و در حوضه تحصیلاتی و فعالیت خودشون با تخصص به همه جواب دادن . [CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_][CLAPPING_],-1,1,1,0,3,1
9709,دوست دارم واسه همسر ایندم یه   بخرم بذارم کنار، بله رو که گفتم تقدیمش کنم.,0,1,0,0,3,0
4103,سال نو مبارک رفیق جان کنار همسر سالی پر از شادی و عشق براتون ارزو میکنم,-1,1,2,0,3,1
8523,تو خودت زن منی لاشیه ظریف,1,1,0,1,0,1
8842,یه کرمی تو وجودمه که هرموقع میبینم یکی جلوم داره به یکی دیگه عشق و محبت میورزه برم بهش بگم: منو ترجیح میدی یا اونو؟ الان مثلا دلم میخواست به این خانم غریبه که داشت قربون صدقه خواهرزاده ش میرفت بگم: ببین خانم من یا اون؟,-1,0,3,0,3,0
6401,واقعا دنیا کوچیکه، تو هواپیما اکس   سال پیشت با شوهر و بچش، صندلی کنار.,0,1,1,1,1,1
3347,اونه که همشون ضربدری پارتنر عوض میکنن؟,-1,1,1,0,3,1
12382,دیشب موقع پخش برنامه همسرم گفتن اقای رسولی انگار شهید زنده هستن و داره به شهادت نزدیک و نزدیکتر میشه چقدر بی ریا و خوب هستن خدا حفطشون کنه,1,1,2,1,2,1
4355,اروم باش ملیکاجون. تو امروز شوهر عمه تو برای چندین ساعت تحمل کردی. این سختیا که دیگه چیزی نیست. حل می شه.,-1,0,3,0,3,0
7216,این گوزوام گفت اره یکی علی دایی به درد بخوره یکی شوهر خودت. الدنگ به شوهرم حرف زد [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
2164,نه به کودک همسری [SLIGHTLY_SMILING_],-1,1,1,0,3,1
13023,گهر کی مالی حالات زیاده اچهی نهیں تهی لیکن پهر بهی بهتر گزاره چل رها تها اس رات شوهر تهکان سی چور گهر ایا بیگم نی جلی کٹی سنایی، تکرار بڑه گیی بیگم گهر چهوڑ کر چلی گیی محلی میں کویی ایسا نهیں تها جس کی گهر وه جاسکتی تهی وه غصی میں نکلی تهی اسی منزل کا علم نهیں تها [DOWN_]  ,-1,0,3,0,3,0
337,دوس دارم غلت بزنم و شوهرم جراحمو ببینم:),1,1,0,1,0,1
9499,خیلی همسر خوبی دارم. خدا حفظش کنه [PALMS_UP_],1,1,0,1,0,1
6560,ن خب اردویی بود از طرف اتحادیه انجمن مستقل ، تنها ک ن .. ولی خب حرم هارو تنهایی میرفتم هرروز دوساعت اذان ظهر دوساعت اذان مغرب :)) خب این خوبه .. بعد تازه حب همسرم میاره ، دلتنگ میشی  [FACE_WITH_TEARS_OF_] ,1,1,0,1,0,1
4331,"اللهم فک کل اسیر سال تحویل را با تلفن اقای کروبی شادمان شروع کردم.ایشان با ان روحیه مثال زدنی به بنده و خانواده انرژی مثبت دادند.از احوالات مهندس موسوی و خانم رهنورد پرسیدم که خوشبختانه  اسفند ""شیخ""با ""میر ملت ما"" وهمسرش تلفنی صحبت کرده بود و از روحیه بالای این  محصور گفت.",-1,1,0,0,3,1
7199,کبرا جان این شوهر بی تربیتت رو جم کن,-1,1,1,0,3,1
8201,فقط همسر دربه در من باید بعداز حبس (ابان  ) و قاچاقی خارج شدن، الان باید نزدیک   سال تو ترکیه اواره باشه و نه راه پس داشته باشه و نه راه پیش  [PENSIVE_] ,1,1,1,1,1,1
8476,واقعا این دیگه همسر ازاریه,1,1,1,1,1,1
10129,: رابطه م با شغلم مثل رابطه زنی می مونه که از شوهر معتاد و خانوم بازش کتک می خوره ولی چون خرجشو می ده نمی تونه ولش کنه.,-1,1,1,0,3,1
3248,شما دیگه انتظاراتتون از همسر ایندتون خیلیه من همین که مسواک بزنه و حموم بره برام کافیه,0,1,1,0,3,0
4569,انقدر که همسرم تو تعطیلات میگه ناهار و شام چی داریم ؟، تا اخر تعطیلات رییسی صداش میکنم .  [CONFUSED_] ,1,1,1,1,1,1
2652,اوووو بیا ببین زن و شوهر تو خونه همو به اسم صدا میکنن،کجای کاری,-1,1,2,0,3,1
9203,چی بگم والا شیخ [BEAMING_FACE_WITH_SMILING_]  حیف از اون فروزه مقدادی(همسر اولش) که با این جایگزین شد,-1,1,1,0,3,1
6134,فکر کنم شوهر من هنوز به دنیا نیومده [GRINNING_FACE_WITH_][ROLLING_ON_THE_FLOOR_][ZANY_],0,1,1,0,3,0
7827,منظور این نیست بعضی از خانم ها میان با سخنی های سربازی شوخی میکنن که اعصاب همه رو خورد میکنن الان من بیام از موضوع چند همسری بگن حتی خانم های مذهبی بهشون بر میخوره نمیشه که هر حرفی زد,-1,1,1,0,3,1
5308,پارتنرم؟! در ضمن این فقط یه شوخی بود؛اونایی که منو میشناسن اینو خوب میدونن [CONFUSED_],1,1,2,1,2,1
3308,ما امسال قصد داشتیم به شمال بریم چون تا حالانه خودم نه خانمم نرفتیم با حقوق کارگری هرماه مبلغی پس انداز کردیم اما قبل از تعطیلات عید فهمیدم که پسرهمسایه نه پول عروسی داره نه ماه عسل به توصیه همسرم پول مسافرت رو به زوج جوان دادیم و عید رو ازمنزل براتون توییت میزنم سخته اما شیرین,1,1,2,1,2,1
5441,: چرا مامان من اینقدر دوس داره من ازدواج کنم ؟ دیونه شدم اشتیاقشو برای ازدواجم میبینم دوس دارم کلمو بزنم ب دیوار,0,1,1,0,3,0
9571,تا تو قبرت فقط بگو خلیج همیشه فارس عرب حرومزاده یادت باشه از زنت بپرسی جریان مشهد چیه,-1,0,3,0,3,0
1551,شوهر کردی دلقک تمام وقت که نگرفتی,-1,1,1,0,3,1
3125,سوالتو تغییر بده ، بگو شوهر کجاس  [FACE_WITH_TEARS_OF_] ,-1,1,2,0,3,0
4106,خیلی که خوب نیست نهایتا یه دونه شوهر,0,1,1,0,3,0
2675,دوّم فروردین نود و دو اغاز شدیم نُه سال پا به پای هم دویدیم حالا اینجاییم دوّم فروردین چهارصد و یک در کنار هم . . . . . عشق سالگردازدواجمون مبارک سالگرد ازدواج همسر عاشقانه برلین,1,1,0,1,0,1
5556,حالا همین ادم کثیفو این غرب پرستا و خود فروخته ها برامون الگو میکنن بعد برای پوشوندنش کودک همسری رو جار میزنن,-1,1,1,0,3,1
2435,بخدا فرق دارن اشنا و دوست و رفیق و همکار و بنفیت و پارتنر و دوس پسر و دوس دختر و رل و همسر کثافت نزنید به همه چی,-1,0,3,0,3,0
2306,"پارتنر ""خوب""! سه تا خط زیر خوب باید کشید، برای تاکید بیشتر. پارتنر بد میتونه برینه تو همه چیز عملا:)))",-1,1,1,1,1,1
