,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
133,حالا که تقدیر بر این است که تو همسرِ عزیزِ (من) باشی لطفاً عاشق زن دیگری نباش !!! [WHITE_][HEART_][BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] …,1,1,2,1,2,1
134,یادش به خیر اخرین باری که رای دادم، یه گروه زنانه داشتیم، بحث می کردیم در مورد کاندیداها، دوستی به من و یکی دیگه که احساسات بیشتری به خرج می دادیم، گفت: یه بار حق انتخاب بهتون دادن همسر انتخاب کردید، ببینید اگر اونجا درست انتخاب کردید، اینجا هم از حقتون استفاده کنید.,1,1,2,1,2,1
135,فرقی بین پدر شوهر و در ادم نیست گلم,1,1,2,1,2,1
136,:)) شوهر هم دلش خیلی تورو میخواد,1,1,0,1,0,1
137,پارتنر خوب داشتن مثل ماشین خوب و خونه ی خوب و زندگی خوب میتونه فلکس داشته باشه.,1,1,0,1,0,1
138,دوست پسرم اگه میدونست چند نفر منتظر کات کردنمون نشستن رفتارش کامل عوض میشد [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
139,هروقت که خانواده میاد بهم سر بزنه همیشه این بحث رو داریم که : از نظر بابام، من رفیقام بدبخت کردم ! از نظر مامانم، پارتنرم بد شانس و دخترای مردم گول میزنم !,1,1,2,1,2,1
140,من اینا شمردم شد   تومن همسرم شمرد شد  دخترم شمرده شد   تومن  [ROLLING_ON_THE_FLOOR_]  چرا این طوریه,1,1,2,1,2,1
141,شوهر دختر خالم ازین غیرتیاس ، تستم مثبت شده جلوش میگم اولین باره ازین تست بارداریا میدم مثبت میبینم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_]  لال شیییییییی دختر,1,1,0,1,0,1
142,اوا چه پررو درباره زن من حرف میزنیا,1,1,0,1,0,1
143,همسرم و دخترم کرونا گرفتن و به طرز عجیبی من خوبم که مراقبشان باشم! امشب تا صبح باید مدام تب ارغوان رو چک کنم که خطرناک نشه باز. پارسال عید هم درگیر بیمارستان بودیم، خدایا ما دیگه طاقت اورژانس و بستری رو نداریم  [PERSEVERING_] ,1,1,0,1,0,1
144,من همسرِ ساده ترین، بی الایش ترین، دل نازک ترین، بی ازارترین، تو باغ نیستش ترین و معصوم ترین دختر دنیام.,1,1,0,1,0,1
145,اگه کسی با من کار اشتباهی بکنه باید همه رو به یه چشم ببینم؟ مثلا اگه الان با کسی توی رابطه باشم و در گذشته از اکسم خیانت دیده باشم، الان حق دارم به پارتنر فعلیم که هیچ کار بدی نکرده شک داشته باشم؟ تجربه بد هم داشتم اتفاقا بازم دلیل نمیشه…,1,1,1,1,1,1
146,اومدیم پیاده روی اقای همسر همش میگه بشینیم، میگم نیمکت بعدی انشالله خبر نداره همینجوری قراره تا اخر خیابون ببرمش [BEAMING_FACE_WITH_SMILING_],1,1,2,1,2,1
147,خدا رو شکر زن من مث تو فکر نمیکنه وگرنه هنوز مجرد بودم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
148,چطوری به سلیقه من در انتخاب پارتنر، اعتماد می کنی؟,1,1,1,1,1,1
149,شرایطی رو میگذرونم که هرگز برای بدترین دشمنم هم ارزو نکردم، بیکارم کردن، ماشینم موتور سوزونده، اه دربساط نیست،استرس برای همسرم سمه، بخاطرهمین یه هفتس نذاشتم چیزی متوجه شه، شب عیدم هست، منفجر میشم اخر، دارم میترکم… اینم زندگی نرمال من، لجن  پراکنی میکنم من الان؟,1,1,1,1,1,1
150,مادر همسرم دیشب استوری گذاشتن که عشق اول و اخر یک پسر ،قطعا و حتما ،مادرشه! مادران عزیز اگه انقدر دوست دارید عشق اول و اخر بچه هاتون باشید تا اخر عمر کنار خودتون نگهشون دارید لطفا!!! مرسی ،اه,1,1,1,1,1,1
151,اگر میشه برای شادیِ روحِ پدر بزرگِ همسرم که دیشب فوت کردند، صلواتی قرایت کنید [RED_] ممنون اللهم صل علی محمد و ال محمد و عجل فرجهم [RED_],1,1,2,1,2,1
152,ارررره چون بوی فرند نیسسسس لامصب همسره همسرررر  [PERSON_WITH_VEIL_LIGHT_SKIN_],1,1,0,1,0,1
153,می فهمم، من که هنوز له له می زنم بهم بگه مامان [FACE_HOLDING_BACK_] ,1,1,1,1,1,1
154,اره درست میگی. من از دیدگاهم اینه تقصیر پارتنر منه,1,1,1,1,1,1
155,دوست دخترم رمز اینستا و جمیل اینا رو داد ولی دیدم هر گوهی میخوره تو واتساپه، این بده [FACE_WITH_TEARS_OF_] ,1,1,1,1,1,1
156,تو زیر توییتای زیدم ولی,1,1,2,1,2,1
157,مخالفم. در شان زن نیست که بایسته. فقط خوابیدن در رختخواب در انتظار تشریف فرمایی همسر ولی نعمتش در شان زن هست.,-1,1,1,1,1,1
158,متاهلی همین بدیا رو داره [FACE_WITH_TEARS_OF_],-1,1,1,1,1,1
159,"[BUST_IN_] چرا ازدواج نمیکنی؟ [CAT_] بیاین انقدر بزرگونه حرف نزنیم! [CAT_] اسم این کاربر نوشته ""زن یونگی"" ادما ممکنه اشتباه بگیرن. [BUST_IN_] همسر عزیزم لطفا همیشه سلامت بمون. [CAT_]هاهاها [CAT_] ادم ها وقتی از یه رابطه توقع زیادی دارن، ناراحت و ازرده میشن، بیاین به روابط انسانی امیدوار نباشیم. این نظر منه.",1,1,2,1,2,1
160,قسم به روزیکه وقتی اسم پسرمو از اسامی اهل بیت انتخاب کردم حتی یه نفر هم تو مراسم اسم گذاریش شرکت نکرد و همسرم با بغض بین نمازش تو گوشش اذان گفت خدایا وقتاییکه دلمون بخاطر اطاعت از تو شکسته رو ذخیره اخرتمون کن و نسل مارو محب و پیرو اهل بیت قرار بده,1,1,2,1,2,1
161,همسرم از این حجم از توهمات خانوده اش خبر نداره ! اونا هم جلوی همسرم مطلقا چیزی نمیگن !!!,1,1,1,1,1,1
162,راننده اسنپ بعد از این که زیدم پیاده شد گفت با دوست دخترت چقدر حرف های تخصصی می زنی خیلی عجیبه :))))) بعد بابت دخالتش کلی عذرخواهی کرد و کلی ازمون تعریف کرد. خوشحال شدم :)),1,1,0,1,0,1
163,میشه به خانواده شوهرم نگی کسشر؟  [GRINNING_FACE_WITH_BIG_],1,1,0,1,0,1
164,دقیقا مامان بزرگ منم هر سری میگه زنت کو منم یه ساعتی داستان رو از اول براش تعریف میکنم فک کنم نصف افسردگیم سر اینکه هی بازگو میکنم و مرور میکنم,0,1,1,1,1,1
165,این دیگه از پارتنرم بالاتره [NEUTRAL_] نگین رفیق بش,1,1,2,1,2,1
166, . گوشی من فقط حریم شخصی من نیست، حریم شخصی تمام ادم هایی که با من در ارتباط هستند هم محسوب می شه.  . حرف های داخل گوشی می تونن دفترچه خاطرات احساسات لحظه ای و هیجانی من هنگام شرایط سخت باشن، چیزهایی که قلباً بهشون باور ندارم و دیدن اون ها می تونه افکار پارتنرم رو بهم بریزه.,1,1,2,1,2,1
167,شوهر صبور و هنرمند و مهربون بزرگترین نعمتی بود که بهم داده شد. سه بار رفت بیرون هربار واسه یه ویارم یه چیز بخره تو این گرما یه اخم نکرد :( بمیرم براش اخه,1,1,0,1,0,1
168,ی نودایی میزارید ک من از دوست دخترم روم نمیشد بخام لاشیا,1,1,2,1,2,1
169,بعداز کلی تحقیق، مدرسه شاهد ایده ال امد. فقط نیاز به یک سفارش بود برای ثبت نام. با همسرم خیلی فکر کردیم. دیدیم نباید بنیان تحصیل رزا رو با سفارش و پارتی شروع کنیم. بیخیال شاهد شدیم و یک مدرسه دیگر بدون نیاز به سفارش نوشتیم. مطمینم رعایت مرزهای الهی مهمترین رکن در تربیت فرزند است.,1,1,2,1,2,1
170,همسر هم امروز رو عید اعلام کرده از خونه کار می کنه اونم فقط کارای خیلی مهم بقیه رو گذاشته فردا صبح  [GRINNING_FACE_WITH_]  منم که از صبح یه بند پشت تلفنم انگار نه انگار المان نوروز ندارد.,1,1,2,1,2,1
171,حیف این چشم و ابرو نیست که رو صورت توعه؟! برگی از ابراز علاقه همسر اینجانب,1,1,1,1,1,1
172,همسر سابقم عزیزم خدا ازش نگذره به حق محمد و ال محمد,0,1,1,1,1,1
173,منم پدر مجردم و وقتی جدا شدم فقط با لباسای تنم اومدم بیرون و هرچی تو خونه بود بهمراه ماشین و پول رهن رو دادم به همسر سابق به دو دلیل:  - تو تمام اون سالها همسر خوبی بود  - دلم نمیخواست بچم تو خونه ای زندگی کنه که ببینه تلوزیون و یخچال و… نداره در حال حاضر مهریه و بخشی از /,0,1,1,1,1,1
174,بچه ها جون معرفی میکنم نیلوفر دوست دخترم هستن,1,1,2,1,2,1
175,من شصتم بشه شصت و پنج قرص برنج میخورم خودکشی میکنم ، با اونجاها نمیرسه ، بعدشم من همسر دارم دیگه  [] ,1,1,2,1,2,1
176,رفتار منو زنم باهم دیگه مثل کاپلای  - سالست زیادی نسبت به کسایی که سه ماهه باهمن دایورت کردیم همچیو [FACE_WITH_TEARS_OF_],1,1,1,1,1,1
177,: اتفاقا منم بعد اون کلیپ رقصه دوست داشتم زیدم پیشم باشه. دلیل خاصی هم نداره کلا دلم براش تنگ شده. [WINKING_],1,1,0,1,0,1
178,"بعد عکسم با پارتنرم یسری دوستان به ناشناس بنده حمله کردن که ""تو چرا فک میکنی لایق یه دندونپزشکی"" و اینکه «خودت چکاره ای مثل بختک افتادی به جون پسره"" اینکه هنوز فک میکنین همه دخترا بختک کار و زندگی پسران و دختره خودش نمیتونه کاره ای باشه هم کار اخونده:)))))",1,1,0,1,0,1
179,دانشمندا میگن از هر   نفر یکی تو رابطه خیانت میکنه منم نمیدونم دوس دخترم داره بم خیانت میکنه یا زنم,1,1,1,1,1,1
180,بعد عاشق بشی. ازدواج کنی. با همسرت و خونواده ش همرنگ باشی. بچه دار بشی. بچهه مثه ادم رشد کنه، تربیتش کنی. اونم درس بخونه و ازدواج کنه و واست نوه بیاره و… خداییش خیلی کسل کننده اس. ادم باس تو زندگیش عذاب بکشه. باس قبل مردنش رُسّ زندگی رو بکشه. باید تا ته تهش/,1,1,1,1,1,1
181,شاید یکی از خوبی توییتر و  لینکداین…اینه که یه دفه یکی رو  پیدا میکنی بعد از  -  سال، مثلا اولین دوست دخترم که سال اول دانشگاه باهاش اشنا شده بودم، اکانت توییتر داره و  رفته کانادا، افرین و احسنت,0,1,0,1,0,1
182,الان دیگه پدر شوهرم باید بهم عیدی میداد,1,1,2,1,2,1
183,پدر شوهر من الوخورشتی خیلی دوست داشت. یه بار مشهد که رفتیم از یه مغازه ای برای سوغاتی الو هم گرفتم و بهش گفتم حاج اقا این سوغاتی شماست… مادرشوهرم چند روز بعد با اون الوها الواسفناج درست کرد…حاج اقا خورشت رو میخورد ولی به لهجه ترکی خودش میگفت بح بحححح چه الللوهایی [BEAMING_FACE_WITH_SMILING_][BEAMING_FACE_WITH_SMILING_] ..به جای,1,1,2,1,2,1
