,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
125,نه شاه پیرو دین اسلام نبود اصول واقعی دین اسلام دزدی تجاوز قتل مسلمین و از همه مهم تر زن ستیزیه هرکسی مخالف اینها باشه بخصوص زن ستیزی مخالف اسلام هم هست الان بن سلمان رو ببین داره حق و حقوق زنان رو احیا میکنه در عربستان و میرینه به قوانین اسلامی و کودک همسری شاه هم همیطور بود,-1,1,2,0,3,1
126,این خانومایی که دارن از سربازی اجباری دفاع میکنن و به اون سرباز بدبخت میگن روانی بوده… قلبا ارزو میکنم شوهراتون تا سقف   شوهر رو پر کنند اعزه… [FOLDED_][SMILING_FACE_WITH_HEART_]  سربازی اجباری,-1,1,1,0,3,1
127,افتاب داره جلو شوهرم جرم میده,1,1,2,1,2,1
128,حس میکنم ادمین یواشکی های یک زن شوهر دار تویی,-1,1,2,0,3,1
129,پس با چی میخوای زندگی کنی فقط شوهر باشه؟!!,-1,1,1,0,3,1
130,همسر و مادر بودن شغل محسوب میشه؟,1,1,2,1,2,1
131,خیلی مخصوصا در خانواده شوهر [ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_],1,1,2,1,2,1
132,همون که میگفت بیاین شورت شوهرم هم میدم بپوشید؟ :),-1,1,2,0,3,1
133,خوشبحالتون که خوشتون میاد همسرتون بند کفشتون رو ببنده و ذوق می کنید من سر اینکه چندبار نذاشته پلاستیک خریدا رو خودم بیارم بالا باهاش قهر کردم. یه بار سر روندن کالسکه بچه دعوا کردیم کلا این کمکایی که بهم این حس رو میده که اون زورش از من بیشتره جایی که خودم زورم می رسه رو ندوست.,1,1,1,1,1,1
134,: چویی مینهو خودِ شوهره خاک تو سرم که اینقد شوهره [LOUDLY_CRYING_] اصلا برین کنار شوهر جذاب خودمه[FACE_WITH_TEARS_OF_][LOUDLY_CRYING_],1,1,0,1,0,1
135,دوست پسر من دو سال از من کوچیکتره و انقدر باشعوره که تو این دوسال تا حالا یکبار سنش به چشمم نیومده,1,1,0,1,0,1
136,اگر دین رو دقیق شناخته باشیم میبینیم که بخش عمده ای از تقوا برمیگرده به رعایت حقوق زنو همسر,-1,1,0,0,3,1
137,شهیدعلیرضا نوری  مرداد  در شهرستان تیران و کرون از توابع اصفهان بدنیا امد همسر شهید علیرضا نوری در مورد اخلاق و منش این شهیدمیگوید: شهید نوری خوش اخلاق و خوش رو بود و همیشه خنده به لب داشت، بعد از شهادتش هم کسانی که از او یاد می کنند از خنده رو بودنش می گفتنداو بخشنده بود [BACKHAND_INDEX_POINTING_][BACKHAND_INDEX_POINTING_][BACKHAND_INDEX_POINTING_] ,-1,1,0,0,3,1
138,پسرخالم گفت: تو حاضرجوابی سگ میگیرتت ؟! گفتم همونکه زن تورو گرفته منم میگیره |:,0,1,1,0,3,1
139,به شوهرت میگی مهندس؟,-1,1,2,0,3,1
140,: از توییتریا شوهر در میاد از اینستا دوست پسر لاشی,-1,1,1,0,3,1
141,باز تو یه ماشین رو بری کارواش، من ماشین خودم و خانمم رو برم کارواش پریروز :),1,1,2,1,2,1
142,این استرس عید دیدنی خانواده دوست پسر منو کشت، از اینجا به بعد حس میکنم دیگه عید تمومه و رسالتم به اتمام رسید :)),1,1,1,1,1,1
143,هیچ بالشتی جای اغوش هیچ همسری را هیچ وقت نخواهد گرفت!,1,1,0,1,0,1
144,[PURPLE_] پرستو شهبازی   ساله، قربانی کودک همسری و مادر یک دختربچه  ماهه در دهگلان شب   خرداد وقتی از خانه خواهرش به خانه خودشان می رود از سوی همسرش ابتدا حلق اویز و بعد با ضربات چاقو کشته شد. او در   سالگی با فشار ناپدری اش مجبور به ازدواج شده بود.,-1,1,1,0,3,1
145,احمد ساکی، فرمانده انتظامی ملایر، اعلام کرد یک مرد پس از دعوا با همسرش خانه را اتش زد و این زن پس از انتقال به بیمارستان های همدان و تهران به علت شدت جراحات جان باخت. او افزود این مرد به دلیل سطحی  بودن سوختگی از بیمارستان مرخص و به عنوان قاتل بازداشت شده است.,-1,1,1,0,3,1
146,معیار پسره برای ازدواج اینه مثله دختری که میخاد شوهرش معتاد نباشه,-1,1,2,0,3,1
147,عاشق شدن دو تا متاهل به هم یعنی شوهر یکی با زن یکی دیگه یا برعکس این راه حل داره ؟؟؟,-1,1,1,0,3,1
148,واقعا درسته! ب شخصه شاهد کتک خوردن یک مرد از همسرش بودم! [DISAPPOINTED_],-1,1,1,0,3,1
149,بچه ها زیدم طناز، طناز بچه ها باهاش میرم عروسی عشق میکنیم تبریک بگید حسود نباشید [] با تشکر از,1,1,0,1,0,1
150,چقد کثیف و عوضیه شوهرت,-1,1,1,0,3,1
151,ولی من شهردار بشم زنم رو با کلت تو حموم میزنم، کلا ما نجفیا اینجوری ایم :))),1,1,1,1,1,1
152,از دوست دخترم یه پاکت گرفتم فکرکردن دوره باز کردم دیدم ادرس ساعت داخلشه گفتش منتظرتم,1,1,0,1,0,1
153,وقتی اسم شوهرتون ایمانه از این قرتی بازی ها در نیارید.?,-1,1,1,0,3,1
154,کُمدی دیروز این بود نیما شد دوست پسرم زینت هم مادر داماد [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
155,برای من همه چی از اردیبهشت شروع میشه میخوام  / / رل بزنم و  / /  هم ازدواج میکنم باهاش یوهاهاها,1,1,0,1,0,1
156,فکر کردم منطورش از اونجا چیز دیگه ایه :))) بعدم میگه ولی شوهرم اصلا متوجه نیست . بعد دیدم نه واقعا منظورش مکان بود :))))),1,1,1,1,1,1
157,کار درستی میکنید اگر چیزی جز اونچه که در رساله های مذهبی شما میگذره گفتم براش جواب داشتید.در تفکر مذهبی شما که کام جویی از نوزاد ازاده باید استدلال قبلی و بکنید بایدم جواب ندید باید دختر   ساله رو شوهر بدید.چرا   از   سالگی و   سالگی شروع کنید.ایشالله عروسی دختراتون. خدانگهدار,-1,1,1,0,3,1
158,رو زن من چت نباش عععع دورو زمونه عوض شده بمولا بددوو برو خونتون,1,1,1,1,1,1
159,خانمهای محترم، اگر میخواهید دهن شوهرتون را سرویس کنید و خیالتون از هر نوع شیطنت احتمالی در محل کار راحت باشه، شب بهش سیر بدید و یه شام نفخ دار. جنس مخالف که هیچ، جنس موافق هم نزدیکش نمیشه از بوی بد دهان و گوز های مکرر. دیدم که میگم  [ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_] ,1,1,1,1,1,1
160,شوهرتون چند هزار دلار از گوگل گرفتن ؟,-1,1,2,0,3,1
161,از پسر خاله زنک شوهر خوب درنمیاد اجیا.,-1,1,1,0,3,1
162,امسال سال پر برکتیه خداروشکر اول ننم کلی برام وسیله خرید بعد بابام واسم هدست گیمینگ خرید بعد بابای دوست دخترم پونصد زد به کارتم بعد اصلا یه وضعیت خوبیه میدونی [FACE_WITH_TEARS_OF_],1,1,0,1,0,1
163,دلم برای تهران پیاده روی تو بلوار کشاورز تنگ شده،یه روزهایی با همسرم که البته اون موقع دوستم بود از بنیاد نیشابور تا میدون رو همیشه پیاده می رفتیم .,1,1,0,1,0,1
164,یه سوال جدی: قیافه چه قدر تو انتخاب همسر براتون اهمیت داره؟؟ منشن پلیز,-1,1,2,0,3,1
165,"حتی این جمله مزخرف که""عشق اول یه چیز دیگست"" [NEUTRAL_] اولین دوست پسرم باباش سپاهی بود و خودشم ازین عشق رایفی پورها هروقت یادم میوفته دوس دارم خودمو بکشم از خجالت شما هم به روم نیارید بیشتر خجالت نکشم[NEUTRAL_][BEAMING_FACE_WITH_SMILING_] ",0,1,1,1,1,1
166,مانند یک حیوان چارپا ب همسر اینده شما حسودی میکنم جناب [FACE_HOLDING_BACK_][FACE_HOLDING_BACK_][MELTING_]   • • •,-1,1,0,0,3,1
167,بحث تنهایی سفر رفتن نیستا ولی اگر پارتنر من این کارو کرده بود که بی خبر بره، وقتی برمیگشت حسابش با کرام الکاتبین بود :) تو خیلی ماهی اصلا بابا,1,1,1,1,2,1
168,داشتم فکر میکردم شوهر نازنین زاغری خودش رو توی این  سال به اب و اتش زد، انواع روش ها و اعتصاب غذا و .. رو از همان ابتدای دستگیری زنش شروع کرد و نامش قشنگ برند شد در دنیا. همزمان چند نفر نام و چهره همسر انوشه اشوری رو شنیده/دیده بودیم؟! با اینکه خانواده اش تلاش زیادی کردن براش…,-1,1,0,0,3,1
169,: پارتنرم : روز افتضاحی داشتم و هیچ چیز نمیتونه حالم بهتر کنه من :,1,1,1,1,1,1
170,مرد اونه که یبارم سر خواهر و مادر و همسرش داد نکشه! مرد اونه مایه امنیت ناموسش باشه نه ترس و لرزش! تو بگو مرد اونه که…,-1,1,0,0,3,1
171,واای یاد یه چیزی افتادم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] تو ماشین بودیم به دوست پسرم گفتم اون دختره رو نگا چه خوشگله یه میلی هم سرش تکون نخورد و گفت خب که چی باشه هم برای خودش خوشگله گفتم ایول امتحانو قبول شدی[THUMBS_] بعدش یکم رفتیم جلو گفت اوه پسره چه اندامی داره و من برگشتم نگا کردم ایناس که بده[PENSIVE_][FACE_WITH_TEARS_OF_],1,1,2,1,2,1
172,این جمعای زن و شوهری چرا اینجورین؟؟ تا  صبح داشتن همو دیس می کردن اونوقت  صبح بیدار شدن دوباره :| به خاطر سوسیس تخم مرغ نبود عمرا بیدار نمیشدم,-1,1,1,0,3,1
173, ) یکی از خواص تو که نامش را نمیدانم شبها به خانه من می اید و به زور ، زن من را مورد ازار و اذیت و تجاوز قرار میدهد. شاه گفت : هرگاه امد ، مرا خبر کن و ان مرد را به نگهبان قصر معرفی کرد و گفت : هر زمان این مرد ، مرا خواست به من برسانیدش حتی اگر در نماز باشم. شب بعد ؛,1,1,2,1,2,1
174,از زیباترین و عاشقانه ترین دست نوشته هایی که خواندم نوشته ی مریدالبرغوثی شاعر فلسطینی برای همسرش بود: «در تابستان سال   یک خانواده شدیم و خنده ی او خانه ام شد.»  :  [WHITE_],-1,1,0,0,3,1
175,اقایون تا وقتی به این صحنه ها عادت نکردین توی رابطه نرید ،پارتنر نگیرید ،ازدواج نکنید [SMILING_FACE_WITH_SMILING_] خانوما عیب نداره،عادیه،بخاطرش خجالت نکشید[RED_],-1,1,2,0,3,1
176,دیگه ببین به امام حسین ع ، قربون شون برم ، فیوز & ترموستات & موتووووووووور و مغزم سوووووووووووووووووخت انقد حرف شنیدم از شنبه تا الان تو خونه ی مادر شوهر [EXPRESSIONLESS_][FEARFUL_][FACE_SCREAMING_IN_][EXPLODING_][EXPLODING_][EXPLODING_][EXPLODING_][][FACE_WITHOUT_][GRINNING_FACE_WITH_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_] اللان حکم جانبازهای   % دارم[THINKING_][VICTORY_][NERD_] ,1,1,2,1,2,1
